#Parameters = {M=2; N=57.75; a=0.4; b=0.81; d=1.0125; er=3; g=0.01; p=0.8; srr=0.0025; wgr6=1.625}
#"Frequency / GHz"	"S2,1 [Magnitude / dB]"
#-----------------------------------------
156.80000305176	-2.1166774391109
156.91000366211	-2.1271496412426
157.02000427246	-2.1385080939841
157.13000488281	-2.1461924571043
157.24000549316	-2.1471293806114
157.35000610352	-2.1411161969017
157.46000671387	-2.1309173406024
157.57000732422	-2.1209981749572
157.67999267578	-2.1155158690946
157.78999328613	-2.1164848091879
157.89999389648	-2.1228816757418
158.00999450684	-2.1310854522411
158.11999511719	-2.1364830034820
158.22999572754	-2.1355734113346
158.33999633789	-2.1276354789919
158.44999694824	-2.1151437881326
158.55999755859	-2.1027138091316
158.66999816895	-2.0950829235857
158.77999877930	-2.0950506403349
158.88999938965	-2.1022605900654
159.00000000000	-2.1133340555252
159.11000061035	-2.1233117459988
159.22000122070	-2.1278399762593
159.33000183105	-2.1251337077381
159.44000244141	-2.1168018007493
159.55000305176	-2.1070976098026
159.66000366211	-2.1009628602890
159.77000427246	-2.1017716036352
159.88000488281	-2.1097766483430
159.99000549316	-2.1219143771200
160.10000610352	-2.1330548825603
160.21000671387	-2.1382367877970
160.32000732422	-2.1349166769940
160.42999267578	-2.1241720489480
160.53999328613	-2.1102493257194
160.64999389648	-2.0986651495682
160.75999450684	-2.0937742711291
160.86999511719	-2.0968696273909
160.97999572754	-2.1056440282715
161.08999633789	-2.1151907942227
161.19999694824	-2.1202136653675
161.30999755859	-2.1174717167584
161.41999816895	-2.1073519191670
161.52999877930	-2.0937687570778
161.63999938965	-2.0824251544906
161.75000000000	-2.0782647461164
161.86000061035	-2.0832875259182
161.97000122070	-2.0956208004972
162.08000183105	-2.1102526523116
162.19000244141	-2.1211620788437
162.30000305176	-2.1239834330291
162.41000366211	-2.1179980595834
162.52000427246	-2.1064709730262
162.63000488281	-2.0951284745949
162.74000549316	-2.0895249997506
162.85000610352	-2.0925282392220
162.96000671387	-2.1030013498924
163.07000732422	-2.1162205523287
163.17999267578	-2.1259059409826
163.28999328613	-2.1270474739532
163.39999389648	-2.1182722739305
163.50999450684	-2.1025713083666
163.61999511719	-2.0859958518924
163.72999572754	-2.0749679573182
163.83999633789	-2.0734641353773
163.94999694824	-2.0813110725376
164.05999755859	-2.0942478586205
164.16999816895	-2.1057819719956
164.27999877930	-2.1101072020985
164.38999938965	-2.1048125450385
164.50000000000	-2.0920801834816
164.61000061035	-2.0777153690642
164.72000122070	-2.0685028630265
164.83000183105	-2.0691412373811
164.94000244141	-2.0801167734136
165.05000305176	-2.0973828155615
165.16000366211	-2.1139951549938
165.27000427246	-2.1231152148818
165.38000488281	-2.1211086416303
165.49000549316	-2.1092655945710
165.60000610352	-2.0932088482800
165.71000671387	-2.0803031710708
165.82000732422	-2.0763137667340
165.92999267578	-2.0828400511513
166.03999328613	-2.0965735482901
166.14999389648	-2.1106847690132
166.25999450684	-2.1178559443253
166.36999511719	-2.1136770418480
166.47999572754	-2.0988334682801
166.58999633789	-2.0788956618389
166.69999694824	-2.0618380789081
166.80999755859	-2.0544856435011
166.91999816895	-2.0595389280643
167.02999877930	-2.0743950426893
167.13999938965	-2.0922072926181
167.25000000000	-2.1048598926637
167.36000061035	-2.1066505417592
167.47000122070	-2.0969940708634
167.58000183105	-2.0807518346473
167.69000244141	-2.0659688184946
167.80000305176	-2.0601743701797
167.91000366211	-2.0669651349250
168.02000427246	-2.0843360382106
168.13000488281	-2.1053787612929
168.24000549316	-2.1211912083835
168.35000610352	-2.1248553897689
168.46000671387	-2.1147087017769
168.57000732422	-2.0951991470125
168.67999267578	-2.0748467163161
168.78999328613	-2.0623476384249
168.89999389648	-2.0627142795983
169.00999450684	-2.0750818498423
169.11999511719	-2.0930349786093
169.22999572754	-2.1073889159004
169.33999633789	-2.1103574844441
169.44999694824	-2.0993151377247
169.55999755859	-2.0781912155320
169.66999816895	-2.0557398486052
169.77999877930	-2.0415637002183
169.88999938965	-2.0418490817518
170.00000000000	-2.0566616536602
