#Parameters = {r=0.1; M=2; N=57.75; a=0.4; b=0.75; d=1.0125; er=3; g=0.01; p=0.8; srr=0.0004; wgr6=1.625}
#"Frequency / GHz"	"S1,1 (1) [Magnitude / dB]"
#---------------------------------------------
160.86999511719	-25.278964759117
160.97999572754	-24.625360212639
161.08999633789	-24.123008277992
161.19999694824	-23.811571929668
161.30999755859	-23.719032068363
161.41999816895	-23.853628945046
161.52999877930	-24.201667965916
161.63999938965	-24.729581501161
161.75000000000	-25.393498523845
161.86000061035	-26.161166614046
161.97000122070	-27.043429840659
162.08000183105	-28.120912151500
162.19000244141	-29.558020933244
162.30000305176	-31.630905558622
162.41000366211	-34.860377184077
162.52000427246	-40.615065220740
162.63000488281	-48.454306083827
162.74000549316	-39.277160527287
162.85000610352	-34.353773854271
162.96000671387	-31.495838350853
163.07000732422	-29.587318001532
163.17999267578	-28.163806327935
163.28999328613	-26.985919420404
163.39999389648	-25.946776472798
163.50999450684	-25.033272374069
163.61999511719	-24.282070200502
163.72999572754	-23.738418730699
163.83999633789	-23.432105979263
163.94999694824	-23.368651962801
164.05999755859	-23.527573331214
164.16999816895	-23.864189851786
164.27999877930	-24.318739815651
164.38999938965	-24.839156496617
164.50000000000	-25.414462814651
164.61000061035	-26.099157437635
164.72000122070	-27.012475430135
164.83000183105	-28.327046681539
164.94000244141	-30.284774608649
165.05000305176	-33.299153767307
165.16000366211	-38.354917330685
165.27000427246	-47.265503538972
165.38000488281	-40.967555162194
165.49000549316	-35.488623598953
165.60000610352	-32.418714241764
165.71000671387	-30.330686298106
165.82000732422	-28.664848222869
165.92999267578	-27.191975916593
166.03999328613	-25.868527622188
166.14999389648	-24.738078864440
166.25999450684	-23.856207611654
166.36999511719	-23.255569339267
166.47999572754	-22.938091725369
166.58999633789	-22.875276118060
166.69999694824	-23.009269974645
166.80999755859	-23.259441748762
166.91999816895	-23.545277577027
167.02999877930	-23.826714792087
167.13999938965	-24.136587060113
167.25000000000	-24.575664006851
167.36000061035	-25.280769056500
167.47000122070	-26.402976210897
167.58000183105	-28.117254231242
167.69000244141	-30.672655897920
167.80000305176	-34.515094038000
167.91000366211	-40.366552490165
168.02000427246	-43.266261821207
168.13000488281	-38.428883495508
168.24000549316	-35.004809077085
168.35000610352	-32.486363003005
168.46000671387	-30.144520883663
168.57000732422	-27.845564018268
168.67999267578	-25.740316597441
168.78999328613	-23.973721781208
168.89999389648	-22.611223734417
169.00999450684	-21.667069388353
169.11999511719	-21.135560080952
169.22999572754	-21.007611343558
169.33999633789	-21.277880801966
169.44999694824	-21.947492532512
169.55999755859	-23.024524534982
169.66999816895	-24.522036865845
169.77999877930	-26.449946295842
169.88999938965	-28.789911056424
170.00000000000	-31.431105528394
