#Parameters = {r=0.1; M=2; N=57.75; a=0.4; b=0.75; d=1.0125; er=3; g=0.01; p=0.8; srr=0.0004; wgr6=1.625}
#"Frequency / GHz"	"S2,1 (1) [Magnitude / dB]"
#---------------------------------------------
155.03999328613	-0.93724946518415
155.14999389648	-0.95080198289516
155.25999450684	-0.98055910294441
155.36999511719	-1.0144934689656
155.47999572754	-1.0384851461721
155.58999633789	-1.0425348008233
155.69999694824	-1.0254531516404
155.80999755859	-0.99543474494811
155.91999816895	-0.96619852074094
156.02999877930	-0.95076339018615
156.13999938965	-0.95589632848267
156.25000000000	-0.97930956923520
156.36000061035	-1.0105163301599
156.47000122070	-1.0351256837673
156.58000183105	-1.0411927408688
156.69000244141	-1.0248745884527
156.80000305176	-0.99241887634134
156.91000366211	-0.95729233058117
157.02000427246	-0.93408246894177
157.13000488281	-0.93224745560202
157.24000549316	-0.95225940116845
157.35000610352	-0.98535603972976
157.46000671387	-1.0170290147701
157.57000732422	-1.0332128527340
157.67999267578	-1.0267674552769
157.78999328613	-1.0009764274115
157.89999389648	-0.96800795188125
158.00999450684	-0.94323912436297
158.11999511719	-0.93841567990586
158.22999572754	-0.95668433307866
158.33999633789	-0.99116725808869
158.44999694824	-1.0275359101586
158.55999755859	-1.0499615472598
158.66999816895	-1.0482718372946
158.77999877930	-1.0229246176193
158.88999938965	-0.98489625336588
159.00000000000	-0.95053372687157
159.11000061035	-0.93425075723374
159.22000122070	-0.94248476234681
159.33000183105	-0.97109369911954
159.44000244141	-1.0069274264349
159.55000305176	-1.0332294644703
159.66000366211	-1.0371332720280
159.77000427246	-1.0158866399906
159.88000488281	-0.97836271893364
159.99000549316	-0.94090199236904
160.10000610352	-0.91988210905054
160.21000671387	-0.92473349421574
160.32000732422	-0.95408201446997
160.42999267578	-0.99611510219900
160.53999328613	-1.0331925213604
160.64999389648	-1.0494086625352
160.75999450684	-1.0380427506596
160.86999511719	-1.0049186248884
160.97999572754	-0.96559913531106
161.08999633789	-0.93807252739745
161.19999694824	-0.93485131714422
161.30999755859	-0.95780001338988
161.41999816895	-0.99727198125099
161.52999877930	-1.0358254128445
161.63999938965	-1.0556195679342
161.75000000000	-1.0467332129765
161.86000061035	-1.0121829326204
161.97000122070	-0.96657375880566
162.08000183105	-0.92921393426252
162.19000244141	-0.91557025528340
162.30000305176	-0.93092620443075
162.41000366211	-0.96827563948088
162.52000427246	-1.0109844284757
162.63000488281	-1.0396594547237
162.74000549316	-1.0409732735245
162.85000610352	-1.0142472089811
162.96000671387	-0.97190631005286
163.07000732422	-0.93348939065276
163.17999267578	-0.91670701569442
163.28999328613	-0.92994264443472
163.39999389648	-0.96877965017003
163.50999450684	-1.0174988891276
163.61999511719	-1.0552970838895
163.72999572754	-1.0654987643098
163.83999633789	-1.0436647776038
163.94999694824	-0.99994985799418
164.05999755859	-0.95413421852506
164.16999816895	-0.92639417809619
164.27999877930	-0.92863315199234
164.38999938965	-0.95969639467380
164.50000000000	-1.0057060300747
164.61000061035	-1.0455014561198
164.72000122070	-1.0598912456985
164.83000183105	-1.0409332034089
164.94000244141	-0.99614184452679
165.05000305176	-0.94487136493047
165.16000366211	-0.90920306476549
165.27000427246	-0.90434997614752
165.38000488281	-0.93257301140923
165.49000549316	-0.98220019397923
165.60000610352	-1.0320148793514
165.71000671387	-1.0601495057199
165.82000732422	-1.0543071534289
165.92999267578	-1.0180187114849
166.03999328613	-0.96891060197945
166.14999389648	-0.93010825056399
166.25999450684	-0.91981945409885
166.36999511719	-0.94384419415736
166.47999572754	-0.99319674427815
166.58999633789	-1.0473712768461
166.69999694824	-1.0827107097241
166.80999755859	-1.0832521964163
166.91999816895	-1.0487476260481
167.02999877930	-0.99484493516090
167.13999938965	-0.94529642088960
167.25000000000	-0.92106458299158
167.36000061035	-0.93171696117260
167.47000122070	-0.97188697304117
167.58000183105	-1.0234902049768
167.69000244141	-1.0631869347915
167.80000305176	-1.0729757633351
167.91000366211	-1.0490628414702
168.02000427246	-1.0037249133717
168.13000488281	-0.95897200157965
168.24000549316	-0.93609964110735
168.35000610352	-0.94674093667444
168.46000671387	-0.98878603928240
168.57000732422	-1.0480379061277
168.67999267578	-1.1050821379686
168.78999328613	-1.1450435465169
168.89999389648	-1.1656334907940
169.00999450684	-1.1785583929269
169.11999511719	-1.2029895078259
169.22999572754	-1.2546144589606
169.33999633789	-1.3355604974270
169.44999694824	-1.4292437787741
169.55999755859	-1.5031139119610
169.66999816895	-1.5208934715713
169.77999877930	-1.4611158413031
169.88999938965	-1.3311777173097
170.00000000000	-1.1660667614269
